url,headline,date,body,snippet,headline_word_count,body_word_count
https://www.theaustralian.com.au/business/stockhead/wellnex-life-raises-6-million-sets-sights-on-medicinal-cannabis-market/news-story/6105ccc2f79f44e23821d3aebc579feb,,,,"Oct 21, 2022 ... First mover in over-the-counter medicinal cannabis market ... for Australians to get a medicinal cannabis product from a pharmacist without ...",0,0
https://theaustralian.com.au/news/families-turning-to-drug-dealers-to-source-medicinal-cannabis/news-story/ad16f2dc5b37a18c4eff399bc8907fd9,,,,"Jan 15, 2018 ... Doctors have warned that families are turning to drug dealers because the process of obtaining medicinal cannabis legally is too arduous, ...",0,0
https://www.theaustralian.com.au/business/companies/pot-luck-shares-in-medicinal-cannabis-play-cronos-soar-45pc/news-story/420c6309575c4d3ce3d8ff6285b7abf9,,,,"Jul 25, 2022 ... Shares in the 'Amazon of medicinal cannabis', Cronos Australia, have surged more than 45 per cent, following the group generating record ...",0,0
https://www.theaustralian.com.au/business/stockhead/neurotech-study-says-cannabis-could-be-key-to-helping-kids-on-the-spectrum-reach-potential/news-story/eeb0a31355b519a9604c379bac03d5b5,,,,"Jul 8, 2022 ... It is the world's first full-spectrum medicinal cannabis product (less than 0.3% THC) to be successfully studied in children with ASD. Crucial ...",0,0
https://www.theaustralian.com.au/nation/andrew-forrest-invests-in-medicinal-cannabis-play-emyria/news-story/232a30ddbff9da99917c37adf8596685,,,,"Nov 22, 2021 ... Andrew Forrest has made his first foray into medicinal cannabis and psychedelic drugs, with his investment company Tattarang pumping $5m ...",0,0
https://www.theaustralian.com.au/nation/inquirer/medicinal-cannabis-cant-come-quickly-enough-for-some/news-story/e95f19f662297c32765ec60d6cd67b69,,,,"Jan 18, 2018 ... Nicole Cowles has been dosing her daughter with cannabis for years. Before she began, Alice, now nearly 12, often had dozens of seizures a ...",0,0
https://www.theaustralian.com.au/business/pot-of-gold-for-medicinal-cannabis-grower-cann-group/news-story/66737881648ecce8898e52660c6c46d5,,,,"Mar 14, 2019 ... The regulated growing of medicinal cannabis is now big business in Australia with more than 13 listed companies on the stock exchange and ...",0,0
https://www.theaustralian.com.au/nation/health-science/most-general-practitioners-back-medical-cannabis/news-story/05336373a7e5e7c93975c0dc3701ef6a,,,,"Jul 4, 2018 ... Demonstrating a remarkable level of professional support for medicinal cannabis, most Australian general practitioners say they are either ...",0,0
https://www.theaustralian.com.au/news/latest-news/vic-to-grow-supply-medicinal-cannabis/news-story/a5db301cd0587b66dd39d78a75209df2,,,,"Sep 11, 2015 ... VICTORIA could soon grow its own medical marijuana to help legally treat people with life threatening and terminal illnesses.",0,0
https://www.theaustralian.com.au/business/growth-spurt-tipped-for-medicinal-cannabis/news-story/e6193bc2b7305c9e34294786f3169f13,,,,"Nov 6, 2018 ... Australia's medicinal cannabis industry is a market overseas investors are increasingly ready to tap, according to the head of the Jamaican ...",0,0
